Name,Allocate L0,Keygen L0,Sign L0,Verify L0,Allocate L1,Keygen L1,Sign L1,Verify L1,Allocate L10,Keygen L10,Sign L10,Verify L10,Allocate L100,Keygen L100,Sign L100,Verify L100,Allocate L1000,Keygen L1000,Sign L1000,Verify L1000,Allocate L10000,Keygen L10000,Sign L10000,Verify L10000,Allocate L100000,Keygen L100000,Sign L100000,Verify L100000,Allocate L1000000,Keygen L1000000,Sign L1000000,Verify L1000000,Allocate L10000000,Keygen L10000000,Sign L10000000,Verify L10000000,Allocate L100000000,Keygen L100000000,Sign L100000000,Verify L100000000,
"SPHINCS+-Haraka-256f-robust",0.007000,1.180000,24.161000,0.682000,0.002000,1.138000,24.189000,0.699000,0.002000,1.147000,24.121000,0.696000,0.001000,1.139000,24.106000,0.700000,0.001000,1.147000,24.115000,0.700000,0.002000,1.135000,24.130000,0.720000,0.002000,1.152000,24.438000,0.828000,0.005000,1.160000,27.153000,2.147000,0.008000,1.151000,52.169000,15.071000,0.011000,1.177000,323.462000,164.578000,
"SPHINCS+-Haraka-256f-simple",0.009000,1.048000,20.824000,0.501000,0.003000,1.057000,20.635000,0.514000,0.004000,1.016000,21.688000,0.505000,0.003000,1.031000,20.619000,0.520000,0.003000,1.007000,20.626000,0.511000,0.002000,1.012000,20.703000,0.520000,0.003000,1.009000,20.995000,0.621000,0.008000,1.023000,23.428000,1.936000,0.008000,1.036000,48.901000,14.836000,0.011000,1.044000,319.484000,163.458000,
"SPHINCS+-Haraka-256s-robust",0.005000,17.096000,253.007000,0.355000,0.003000,17.044000,252.811000,0.367000,0.006000,17.106000,252.425000,0.372000,0.003000,17.060000,252.392000,0.366000,0.004000,17.026000,253.537000,0.369000,0.004000,17.071000,252.664000,0.390000,0.004000,17.041000,253.158000,0.529000,0.005000,17.042000,255.099000,1.805000,0.008000,19.903000,280.650000,14.708000,0.011000,18.264000,551.530000,163.464000,
"SPHINCS+-Haraka-256s-simple",0.008000,14.676000,202.375000,0.275000,0.004000,14.508000,202.350000,0.274000,0.004000,14.538000,202.103000,0.275000,0.003000,14.523000,202.307000,0.266000,0.004000,14.504000,202.212000,0.262000,0.003000,14.487000,202.131000,0.273000,0.003000,14.542000,202.344000,0.431000,0.004000,14.536000,205.260000,1.697000,0.008000,14.568000,230.263000,14.659000,0.010000,14.565000,501.383000,163.205000,
"SPHINCS+-SHA256-128f-robust",0.008000,1.609000,37.025000,2.943000,0.002000,1.522000,37.038000,2.825000,0.002000,1.540000,37.002000,2.771000,0.001000,1.522000,36.811000,2.974000,0.002000,1.509000,36.971000,2.867000,0.002000,1.539000,36.964000,2.916000,0.002000,1.513000,37.077000,2.953000,0.003000,1.542000,38.201000,3.466000,0.008000,1.546000,49.445000,9.440000,0.009000,1.569000,180.853000,88.057000,
"SPHINCS+-SHA256-128f-simple",0.005000,0.878000,19.970000,1.483000,0.002000,0.858000,20.022000,1.486000,0.002000,0.847000,20.027000,1.476000,0.002000,0.850000,20.020000,1.458000,0.002000,0.851000,19.924000,1.549000,0.002000,0.834000,19.926000,1.535000,0.002000,0.842000,20.095000,1.552000,0.003000,0.853000,21.188000,2.152000,0.008000,0.881000,32.554000,7.931000,0.010000,0.887000,163.617000,86.990000,
"SPHINCS+-SHA256-128s-robust",0.007000,93.802000,708.733000,0.965000,0.004000,93.142000,708.462000,0.978000,0.005000,93.062000,708.730000,0.955000,0.004000,93.092000,709.347000,0.948000,0.003000,93.201000,708.703000,0.982000,0.004000,93.260000,708.684000,0.938000,0.004000,93.139000,709.015000,1.066000,0.006000,93.097000,710.181000,1.629000,0.008000,93.311000,721.343000,7.491000,0.010000,93.680000,852.539000,86.393000,
"SPHINCS+-SHA256-128s-simple",0.008000,49.785000,378.330000,0.552000,0.004000,49.728000,378.146000,0.508000,0.005000,49.761000,378.293000,0.515000,0.004000,49.751000,378.451000,0.543000,0.004000,49.703000,378.112000,0.515000,0.004000,49.778000,378.558000,0.544000,0.004000,49.729000,378.397000,0.588000,0.005000,49.742000,379.625000,1.206000,0.009000,49.812000,390.903000,7.074000,0.010000,49.891000,523.705000,86.728000,
"SPHINCS+-SHA256-192f-robust",0.009000,2.225000,60.576000,4.438000,0.004000,2.209000,60.578000,4.287000,0.004000,2.201000,60.506000,4.272000,0.004000,2.250000,60.432000,4.348000,0.002000,2.163000,60.348000,4.401000,0.002000,2.177000,60.390000,4.345000,0.003000,2.174000,60.691000,4.258000,0.007000,2.232000,61.562000,5.076000,0.008000,2.228000,73.073000,10.930000,0.012000,2.231000,204.219000,89.800000,
"SPHINCS+-SHA256-192f-simple",0.007000,1.188000,32.274000,2.262000,0.002000,1.159000,32.363000,2.213000,0.003000,1.162000,32.240000,2.285000,0.002000,1.161000,32.237000,2.290000,0.002000,1.153000,32.147000,2.339000,0.002000,1.160000,32.224000,2.318000,0.003000,1.156000,32.294000,2.355000,0.005000,1.177000,33.429000,2.863000,0.009000,1.193000,44.680000,8.849000,0.011000,1.240000,176.053000,87.669000,
"SPHINCS+-SHA256-192s-robust",0.008000,136.364000,1340.988000,1.576000,0.004000,136.150000,1340.623000,1.535000,0.006000,136.056000,1341.099000,1.488000,0.005000,136.134000,1340.678000,1.504000,0.004000,136.254000,1341.980000,1.546000,0.004000,136.107000,1340.622000,1.505000,0.005000,136.048000,1341.011000,1.526000,0.005000,136.161000,1342.286000,2.184000,0.008000,136.108000,1353.480000,8.103000,0.012000,136.686000,1484.676000,87.702000,
"SPHINCS+-SHA256-192s-simple",0.010000,72.390000,731.994000,0.763000,0.004000,71.842000,730.102000,0.769000,0.006000,71.536000,728.801000,0.783000,0.003000,71.541000,728.891000,0.796000,0.005000,71.598000,728.695000,0.780000,0.004000,72.250000,728.481000,0.795000,0.004000,71.502000,729.537000,0.838000,0.005000,71.470000,730.497000,1.415000,0.010000,71.896000,744.784000,7.324000,0.012000,72.194000,872.911000,86.343000,
