Name,Allocate L0,Keygen L0,Sign L0,Verify L0,Allocate L1,Keygen L1,Sign L1,Verify L1,Allocate L10,Keygen L10,Sign L10,Verify L10,Allocate L100,Keygen L100,Sign L100,Verify L100,Allocate L1000,Keygen L1000,Sign L1000,Verify L1000,Allocate L10000,Keygen L10000,Sign L10000,Verify L10000,Allocate L100000,Keygen L100000,Sign L100000,Verify L100000,Allocate L1000000,Keygen L1000000,Sign L1000000,Verify L1000000,Allocate L10000000,Keygen L10000000,Sign L10000000,Verify L10000000,Allocate L100000000,Keygen L100000000,Sign L100000000,Verify L100000000,
"SPHINCS+-SHA256-256f-simple",0.008000,2.947000,62.491000,2.326000,0.004000,2.911000,62.341000,2.284000,0.003000,2.894000,62.331000,2.323000,0.002000,2.909000,62.359000,2.343000,0.003000,2.921000,62.369000,2.277000,0.003000,2.911000,62.299000,2.316000,0.002000,2.909000,62.431000,2.338000,0.004000,2.949000,63.974000,2.895000,0.008000,2.978000,75.576000,8.892000,0.012000,2.997000,206.263000,87.877000,
"SPHINCS+-SHA256-256s-robust",0.006000,183.733000,2171.407000,2.451000,0.004000,183.738000,2173.264000,2.390000,0.006000,183.611000,2171.401000,2.400000,0.004000,183.581000,2171.199000,2.443000,0.004000,183.709000,2171.910000,2.433000,0.005000,183.559000,2170.694000,2.411000,0.004000,183.638000,2171.774000,2.499000,0.005000,183.578000,2172.106000,3.096000,0.008000,183.538000,2184.805000,9.049000,0.012000,183.682000,2315.701000,87.854000,
"SPHINCS+-SHA256-256s-simple",0.006000,45.527000,590.463000,1.137000,0.005000,45.410000,591.145000,1.163000,0.007000,45.596000,594.190000,1.160000,0.004000,45.506000,591.790000,1.131000,0.004000,45.357000,590.999000,1.128000,0.004000,45.379000,591.169000,1.141000,0.005000,45.340000,590.442000,1.202000,0.006000,45.382000,591.480000,1.840000,0.009000,45.686000,605.679000,7.718000,0.011000,45.691000,736.142000,86.729000,
"SPHINCS+-SHAKE256-128f-robust",0.005000,3.368000,85.233000,9.957000,0.003000,3.353000,84.310000,10.627000,0.006000,5.799000,84.885000,10.351000,0.004000,3.340000,85.225000,9.913000,0.003000,3.309000,84.847000,10.221000,0.004000,3.345000,85.201000,10.021000,0.003000,3.329000,85.642000,10.717000,0.009000,3.288000,96.732000,15.335000,0.008000,3.384000,193.629000,63.472000,0.011000,3.387000,1112.788000,539.200000,
"SPHINCS+-SHAKE256-128f-simple",0.007000,2.077000,47.435000,5.300000,0.004000,3.187000,47.780000,5.214000,0.005000,2.965000,47.592000,5.361000,0.004000,2.932000,47.839000,5.277000,0.006000,1.845000,47.769000,5.195000,0.005000,1.836000,47.515000,6.357000,0.004000,1.846000,48.005000,5.684000,0.002000,1.824000,58.497000,10.296000,0.007000,1.901000,149.227000,56.063000,0.009000,1.883000,1080.002000,533.587000,
"SPHINCS+-SHAKE256-128s-robust",0.005000,209.848000,1597.828000,3.501000,0.005000,209.273000,1603.192000,3.827000,0.008000,212.163000,1601.620000,3.308000,0.005000,210.045000,1599.230000,3.493000,0.006000,209.477000,1596.904000,3.462000,0.006000,208.941000,1602.262000,4.356000,0.004000,209.007000,1599.096000,3.997000,0.005000,208.106000,1606.854000,8.679000,0.008000,209.496000,1685.490000,54.570000,0.010000,208.922000,2626.938000,531.290000,
"SPHINCS+-SHAKE256-128s-simple",0.007000,111.911000,876.138000,1.833000,0.006000,112.852000,874.176000,1.853000,0.007000,112.656000,873.944000,1.699000,0.005000,112.673000,873.843000,1.841000,0.006000,111.545000,876.297000,1.879000,0.006000,111.426000,874.121000,3.137000,0.005000,111.155000,875.874000,2.308000,0.005000,113.775000,880.473000,6.959000,0.007000,114.544000,976.544000,52.853000,0.010000,112.607000,1910.992000,530.431000,
"SPHINCS+-SHAKE256-192f-robust",0.007000,4.920000,135.590000,15.169000,0.005000,8.646000,135.783000,15.138000,0.007000,8.735000,135.301000,14.936000,0.006000,8.698000,135.186000,14.931000,0.008000,4.823000,135.457000,14.943000,0.008000,4.807000,135.175000,18.156000,0.006000,4.857000,139.564000,15.598000,0.006000,4.777000,149.106000,20.664000,0.010000,4.922000,238.938000,66.187000,0.013000,4.931000,1162.209000,545.158000,
"SPHINCS+-SHAKE256-192f-simple",0.009000,3.058000,74.127000,7.732000,0.006000,4.473000,73.648000,7.893000,0.006000,4.471000,74.060000,7.502000,0.005000,4.532000,74.009000,7.660000,0.008000,2.623000,74.071000,7.719000,0.008000,2.637000,73.924000,9.452000,0.009000,2.594000,76.603000,8.247000,0.005000,2.619000,83.983000,12.651000,0.011000,2.693000,176.644000,58.621000,0.023000,2.667000,1100.404000,535.895000,
"SPHINCS+-SHAKE256-192s-robust",0.008000,303.222000,2735.626000,5.080000,0.005000,307.017000,2731.435000,5.136000,0.007000,304.913000,2735.773000,4.996000,0.005000,307.200000,2734.820000,5.031000,0.008000,303.007000,2704.036000,5.069000,0.005000,302.325000,2737.423000,7.074000,0.006000,302.813000,2741.034000,5.625000,0.006000,302.906000,2707.603000,10.204000,0.009000,311.221000,2881.586000,56.245000,0.011000,302.845000,3726.593000,531.265000,
"SPHINCS+-SHAKE256-192s-simple",0.008000,165.371000,1534.968000,2.679000,0.006000,166.729000,1536.059000,2.676000,0.007000,166.761000,1533.180000,2.761000,0.017000,166.924000,1535.391000,2.747000,0.009000,165.593000,1521.423000,2.772000,0.005000,165.201000,1523.516000,2.665000,0.005000,163.329000,1535.740000,3.203000,0.006000,164.954000,1535.688000,7.712000,0.010000,175.189000,1623.318000,53.388000,0.011000,163.258000,2559.653000,530.441000,
"SPHINCS+-SHAKE256-256f-robust",0.007000,12.805000,262.112000,15.177000,0.006000,15.817000,261.854000,15.002000,0.007000,15.994000,263.166000,15.055000,0.005000,15.919000,262.800000,15.238000,0.009000,12.653000,259.782000,15.080000,0.005000,12.751000,261.827000,17.765000,0.005000,12.598000,260.879000,15.603000,0.008000,12.732000,273.811000,21.173000,0.008000,12.810000,363.429000,66.315000,0.011000,12.836000,1290.413000,543.490000,
"SPHINCS+-SHAKE256-256f-simple",0.007000,7.004000,143.831000,7.694000,0.005000,7.020000,143.442000,7.850000,0.006000,6.999000,143.919000,7.524000,0.005000,6.875000,143.695000,7.743000,0.004000,6.836000,143.871000,7.979000,0.004000,6.833000,144.370000,7.709000,0.005000,6.841000,144.571000,8.320000,0.005000,6.882000,154.481000,12.506000,0.008000,6.871000,244.812000,58.485000,0.012000,6.908000,1169.212000,533.990000,
"SPHINCS+-SHAKE256-256s-robust",0.007000,199.007000,2331.935000,7.508000,0.005000,200.412000,2334.108000,7.035000,0.007000,200.645000,2305.812000,7.300000,0.005000,199.655000,2306.139000,7.329000,0.005000,198.227000,2331.969000,7.112000,0.009000,198.545000,2308.773000,7.648000,0.005000,198.870000,2305.323000,8.189000,0.006000,198.646000,2316.241000,12.430000,0.008000,197.375000,2405.536000,57.954000,0.010000,197.638000,3328.818000,534.070000,
"SPHINCS+-SHAKE256-256s-simple",0.007000,107.131000,1333.787000,3.778000,0.006000,107.863000,1334.097000,3.875000,0.007000,107.556000,1329.755000,4.033000,0.005000,107.750000,1319.877000,3.828000,0.005000,108.147000,1330.341000,3.831000,0.005000,107.502000,1321.784000,3.917000,0.005000,108.208000,1318.574000,4.505000,0.008000,110.337000,1326.161000,9.232000,0.008000,109.102000,1419.378000,54.496000,0.010000,108.071000,2366.230000,530.944000,
