Name,Allocate L0,Keygen L0,Sign L0,Verify L0,Allocate L1,Keygen L1,Sign L1,Verify L1,Allocate L10,Keygen L10,Sign L10,Verify L10,Allocate L100,Keygen L100,Sign L100,Verify L100,Allocate L1000,Keygen L1000,Sign L1000,Verify L1000,Allocate L10000,Keygen L10000,Sign L10000,Verify L10000,Allocate L100000,Keygen L100000,Sign L100000,Verify L100000,Allocate L1000000,Keygen L1000000,Sign L1000000,Verify L1000000,
"SPHINCS+-SHA256-128f-simple",0.002100,0.842000,19.862400,1.469400,0.001800,0.843000,19.866400,1.458700,0.002100,0.844100,19.849000,1.480300,0.002000,0.841100,19.852700,1.475400,0.002800,0.849600,19.877400,1.466200,0.001800,0.844800,19.895000,1.454400,0.001800,0.841300,19.961300,1.549800,0.001900,0.837600,21.040300,2.088700,
"SPHINCS+-SHA256-128s-robust",0.004500,93.190400,707.545000,0.984700,0.004900,93.062500,708.308900,0.987900,0.006000,96.168800,725.678200,1.113800,0.004500,92.986400,707.618500,0.986800,0.004600,92.970000,707.963300,0.983000,0.004200,92.981200,707.525200,0.987300,0.004400,93.021800,707.714800,1.026100,0.004200,93.043600,708.847000,1.655500,
"SPHINCS+-SHA256-128s-simple",0.005200,49.906500,378.857200,0.521700,0.004600,49.785500,377.942500,0.522000,0.004800,49.782700,377.816900,0.524400,0.004100,49.729700,377.721600,0.522400,0.004300,49.735000,377.705800,0.517600,0.003800,49.695700,377.771300,0.536700,0.004000,49.783300,377.843800,0.586900,0.004300,49.731100,378.937500,1.193700,
"SPHINCS+-SHA256-192f-robust",0.002800,2.162900,60.107300,4.342600,0.003100,2.170400,60.149500,4.360000,0.002400,2.165100,60.077400,4.362700,0.002100,2.165400,60.120000,4.342100,0.002300,2.163600,60.087100,4.321200,0.002300,2.193900,60.110300,4.356400,0.002200,2.165600,60.240300,4.421600,0.002300,2.169900,61.283900,4.968500,
"SPHINCS+-SHA256-192f-simple",0.002700,1.161200,32.172700,2.210100,0.002000,1.156700,32.133100,2.206400,0.002100,1.158600,32.136500,2.229500,0.001800,1.158700,32.137800,2.205600,0.002200,1.160400,32.110200,2.241100,0.002900,1.158600,32.108800,2.223500,0.001900,1.160600,32.241700,2.281800,0.002100,1.161300,33.289400,2.842300,
"SPHINCS+-SHA256-192s-robust",0.005400,135.095200,1330.572200,1.496900,0.005800,134.746800,1328.992700,1.514200,0.005400,134.616900,1328.780500,1.509400,0.005300,134.634500,1328.985300,1.499000,0.004900,134.648700,1329.029100,1.508800,0.005000,134.751300,1328.886900,1.497300,0.004500,134.710800,1329.836700,1.574200,0.004700,135.097000,1329.982700,2.176500,
"SPHINCS+-SHA256-192s-simple",0.005100,71.105500,726.017000,0.828100,0.005500,71.071200,726.071300,0.817000,0.005400,71.044000,725.703600,0.825900,0.004700,71.028900,725.856900,0.811200,0.004700,70.949600,726.055500,0.820000,0.004400,71.035500,725.980900,0.816700,0.004300,70.986400,726.023800,0.881500,0.004900,71.085000,727.331800,1.493200,
"SPHINCS+-SHA256-256f-robust",0.004700,11.535300,235.276100,4.730900,0.004000,11.515400,235.166600,4.776000,0.003500,11.512800,235.202200,4.776200,0.003600,11.517500,235.104600,4.797100,0.004000,11.523800,235.159200,4.766200,0.003300,11.509300,235.152500,4.749200,0.003700,11.515600,235.324800,4.875300,0.004000,11.515300,236.445400,5.401400,
"SPHINCS+-SHA256-256f-simple",0.002900,2.899200,62.153500,2.291000,0.002500,2.891900,62.155000,2.293900,0.002900,2.895700,62.164600,2.271400,0.002400,2.895400,62.189100,2.287100,0.002700,2.896600,62.243300,2.279400,0.003400,2.894200,62.213900,2.295500,0.002400,2.890400,62.297800,2.348400,0.003200,2.899700,63.440400,2.903400,
"SPHINCS+-SHA256-256s-robust",0.006700,182.840300,2165.731600,2.431000,0.006500,182.702000,2166.514400,2.421500,0.006100,182.673800,2164.324800,2.411800,0.005300,182.569000,2164.525700,2.450000,0.005200,182.747300,2165.245100,2.394200,0.004900,182.816900,2166.581200,2.437100,0.005100,182.782400,2165.347100,2.482900,0.005400,182.680200,2167.228800,3.083800,
"SPHINCS+-SHA256-256s-simple",0.006000,45.186600,591.732900,1.117100,0.005500,45.140600,587.506500,1.111000,0.005500,45.175400,587.559700,1.140600,0.005300,45.172400,591.489800,1.117600,0.005300,45.174000,587.623800,1.120200,0.004700,45.157200,587.567100,1.126600,0.005000,45.152400,587.704900,1.179200,0.004900,45.175400,588.730500,1.794300,
"SPHINCS+-SHAKE256-128f-robust",0.003400,3.320000,84.788300,10.186100,0.004300,3.323400,84.072300,10.009300,0.004500,3.260600,83.504700,10.042300,0.004000,3.261200,83.144000,10.204300,0.004100,3.246700,83.448900,10.053300,0.003800,3.230100,83.434700,9.981200,0.003700,3.224500,84.379500,10.521100,0.004700,3.287300,94.534600,15.335500,
"SPHINCS+-SHAKE256-128f-simple",0.003800,1.945600,46.562200,5.108300,0.003600,1.955200,46.407200,5.138900,0.004300,1.923800,46.657400,5.073800,0.003000,1.929000,46.335100,5.112100,0.003200,1.901100,46.263200,5.129300,0.002900,1.866900,46.305100,5.127300,0.003400,1.823200,47.655000,5.659400,0.003300,1.840000,56.980800,10.279200,
"SPHINCS+-SHAKE256-128s-robust",0.005800,205.871700,1559.822500,3.677700,0.006200,205.779400,1560.508200,3.671900,0.005700,205.930900,1559.822500,3.607100,0.005100,205.654900,1560.032500,3.586000,0.005600,206.164400,1560.008800,3.666800,0.004900,205.625700,1558.552000,3.667000,0.005300,205.638700,1559.710800,4.150400,0.005400,205.743800,1568.951000,8.675000,
"SPHINCS+-SHAKE256-128s-simple",0.006200,112.177900,858.447100,1.927600,0.006400,112.005600,858.293900,1.944200,0.006000,111.928300,857.753800,1.935400,0.005400,111.871400,857.378200,1.923200,0.005700,111.886400,857.934400,1.957900,0.005700,111.799300,857.324800,2.020500,0.005400,111.781800,857.797800,2.464200,0.005600,112.650300,872.330800,7.041100,
"SPHINCS+-SHAKE256-192f-robust",0.006200,4.848300,135.266200,15.062300,0.005900,4.855100,135.175100,14.876000,0.005900,4.873100,135.271200,14.820600,0.004700,4.858300,134.741600,14.877500,0.004900,4.881300,134.868000,14.764600,0.005100,4.866500,134.490500,14.951000,0.012900,4.775700,135.397700,15.583000,0.015700,4.845500,145.436800,20.261700,
"SPHINCS+-SHAKE256-192f-simple",0.008300,2.783100,73.777800,7.552000,0.005700,2.775100,73.641800,7.560100,0.005800,2.755900,73.041000,7.509000,0.004600,2.711800,73.072100,7.351500,0.003900,2.682400,72.819200,7.466900,0.004400,2.660500,72.912600,7.439500,0.016100,2.557500,73.821400,7.982200,0.021100,2.597300,83.826500,12.709200,
"SPHINCS+-SHAKE256-192s-robust",0.008800,296.765200,2672.984300,5.240200,0.006200,296.984000,2683.798300,5.283600,0.006000,296.287400,2678.638400,5.235800,0.005300,295.027700,2700.469000,5.249200,0.005800,296.317500,2651.388000,5.197600,0.005500,295.070800,2671.153500,5.243900,0.021100,296.643800,2688.456900,5.770400,0.027900,300.093200,2704.802300,10.336700,
"SPHINCS+-SHAKE256-192s-simple",0.010100,160.454700,1496.991300,2.769200,0.005900,160.485100,1504.966500,2.764200,0.005400,159.747300,1505.043400,2.756900,0.005300,159.532500,1501.698100,2.711600,0.005700,159.552600,1482.706500,2.775000,0.005700,160.664800,1495.781200,2.830300,0.026900,162.023200,1499.911900,3.294500,0.027200,162.687400,1525.202400,7.937500,
"SPHINCS+-SHAKE256-256f-robust",0.005200,12.269600,254.177200,14.981000,0.005400,12.254500,253.903500,15.052700,0.005000,12.261400,253.685900,15.187000,0.004900,12.252800,253.643900,15.217200,0.004700,12.265300,257.557500,15.151400,0.005300,12.323400,254.885200,15.147800,0.010800,12.434000,258.352400,15.493700,0.021100,12.531500,269.566200,20.421000,
"SPHINCS+-SHAKE256-256f-simple",0.006700,6.916200,141.594500,7.705100,0.005300,6.864300,141.015200,7.673500,0.005300,6.828800,140.725800,7.615100,0.004800,6.781600,140.683400,7.733200,0.004600,6.680300,143.401200,7.859600,0.004400,6.715600,141.337100,7.824600,0.023800,6.774900,143.209700,8.372700,0.024700,6.849200,153.692900,13.021000,
"SPHINCS+-SHAKE256-256s-robust",0.010500,195.449900,2270.011800,7.438500,0.006500,195.113500,2266.109600,7.480100,0.006600,194.703300,2261.579700,7.550100,0.006000,194.089500,2255.965500,7.518100,0.005800,194.095100,2292.709500,7.748400,0.006100,194.453200,2292.670000,7.633800,0.037800,195.411000,2293.082600,8.190200,0.021800,197.863200,2312.166800,12.765600,
"SPHINCS+-SHAKE256-256s-simple",0.010200,107.280400,1319.980000,4.129500,0.006400,108.038500,1333.236200,4.099700,0.006000,108.024100,1330.193500,4.087600,0.005800,106.341000,1292.002000,4.035400,0.005700,105.833700,1314.179200,4.157100,0.005800,106.031400,1303.383000,4.146500,0.039500,106.769900,1307.544200,4.586400,0.040500,107.902100,1327.547700,9.252200,
