Name,Allocate L0,Keygen L0,Sign L0,Verify L0,Allocate L1,Keygen L1,Sign L1,Verify L1,Allocate L10,Keygen L10,Sign L10,Verify L10,Allocate L100,Keygen L100,Sign L100,Verify L100,Allocate L1000,Keygen L1000,Sign L1000,Verify L1000,Allocate L10000,Keygen L10000,Sign L10000,Verify L10000,Allocate L100000,Keygen L100000,Sign L100000,Verify L100000,Allocate L1000000,Keygen L1000000,Sign L1000000,Verify L1000000,
"SPHINCS+-Haraka-256s-simple",0.003400,14.517000,202.182600,0.265800,0.003300,14.503800,202.161100,0.261900,0.002400,14.494500,202.125800,0.264500,0.002400,14.494300,202.110200,0.267300,0.002300,14.497400,202.179100,0.267700,0.002500,14.494200,202.214200,0.282300,0.002400,14.513400,202.355500,0.401200,0.003200,14.513900,205.144100,1.665800,
"SPHINCS+-SHA256-128f-robust",0.002500,1.525400,36.968400,2.883700,0.002100,1.521300,36.961200,2.889000,0.002700,1.525900,37.011300,2.886300,0.001900,1.524600,36.988100,2.870900,0.002100,1.519300,36.979900,2.903100,0.001800,1.549000,37.034000,2.900700,0.002100,1.522800,37.084800,2.953500,0.002000,1.523600,38.185600,3.509100,
"SPHINCS+-SHA256-128f-simple",0.002300,0.843000,19.905400,1.499900,0.001800,0.844300,19.877200,1.524900,0.002000,0.841200,19.869600,1.516900,0.001600,0.845500,19.911800,1.492200,0.001900,0.843600,19.900100,1.500600,0.002000,0.853900,19.954600,1.512600,0.002100,0.873300,20.111700,1.567600,0.002800,0.850600,21.176800,2.122500,
"SPHINCS+-SHA256-128s-robust",0.006200,93.024900,707.585800,0.973900,0.005300,93.050100,707.642700,0.983800,0.005200,93.013900,707.537400,0.997300,0.004900,93.026500,707.734200,0.957800,0.004800,93.018300,707.787400,0.993300,0.004500,92.986800,707.432400,0.974300,0.004100,92.984900,707.729600,1.017400,0.004500,93.018200,708.928900,1.667100,
"SPHINCS+-SHA256-128s-simple",0.004700,49.807900,378.279900,0.531400,0.004700,49.756900,377.909100,0.528300,0.004600,49.742400,377.954800,0.531100,0.004000,49.772700,377.830700,0.531700,0.004200,49.806300,377.847200,0.544700,0.004600,49.747200,377.887900,0.548400,0.004000,49.771300,378.042300,0.596700,0.004200,49.784300,379.116600,1.189700,
"SPHINCS+-SHA256-192f-robust",0.002900,2.168800,60.134400,4.360500,0.002400,2.168600,60.112400,4.336100,0.003200,2.170800,60.127300,4.364400,0.002200,2.169500,60.228000,4.371900,0.002100,2.164600,60.164400,4.339000,0.002200,2.162100,60.134100,4.383000,0.002100,2.167000,60.268900,4.459900,0.002900,2.170600,61.361000,4.976400,
"SPHINCS+-SHA256-192f-simple",0.002400,1.168300,32.268600,2.218900,0.002100,1.156500,32.151400,2.235000,0.002100,1.166800,32.143100,2.223400,0.002100,1.160500,32.144200,2.240900,0.002800,1.161600,32.201700,2.242600,0.002600,1.162300,32.178800,2.237000,0.002000,1.161100,32.278000,2.300400,0.002300,1.163500,33.360300,2.836300,
"SPHINCS+-SHA256-192s-robust",0.006000,135.013400,1330.647300,1.526400,0.005900,134.676800,1329.054000,1.512000,0.005700,134.719400,1329.342300,1.521700,0.004900,134.595700,1329.278500,1.518800,0.004700,134.812200,1329.620200,1.513700,0.004600,134.560900,1329.178900,1.528700,0.004600,134.788100,1328.752300,1.590400,0.005100,134.679600,1330.083500,2.191500,
"SPHINCS+-SHA256-192s-simple",0.005500,71.188200,726.574100,0.816000,0.005600,71.058300,726.294900,0.809700,0.005200,70.977600,726.051600,0.812800,0.004800,71.024600,726.232000,0.818400,0.004900,71.068600,726.263500,0.825300,0.004400,71.043800,726.616400,0.811100,0.004700,71.086800,726.174700,0.869500,0.004600,71.113100,727.450800,1.472300,
"SPHINCS+-SHA256-256f-robust",0.003900,11.515800,235.373200,4.779700,0.004900,11.514700,235.279200,4.786400,0.003800,11.522800,235.394500,4.832100,0.003600,11.522200,235.491700,4.808800,0.004100,11.525900,235.414300,4.782300,0.003600,11.505100,235.403700,4.817800,0.003000,11.508700,235.501900,4.836400,0.003500,11.519300,236.550500,5.443900,
"SPHINCS+-SHA256-256f-simple",0.002700,2.898100,62.210200,2.274200,0.002300,2.892400,62.193000,2.299400,0.002800,2.892000,62.197800,2.286100,0.002600,2.900100,62.181500,2.263200,0.002200,2.891600,62.189800,2.258400,0.002300,2.902900,62.316100,2.269400,0.002800,2.893900,62.358900,2.329800,0.003300,2.900100,63.438800,2.903300,
"SPHINCS+-SHA256-256s-robust",0.006200,183.028100,2167.434600,2.437300,0.005900,182.974000,2167.429400,2.453400,0.006900,183.166800,2167.597100,2.421500,0.005500,182.972700,2167.200000,2.435700,0.005500,183.046300,2167.098600,2.417600,0.005200,183.168600,2167.224700,2.440800,0.005500,183.086300,2168.435400,2.526800,0.005700,183.134000,2169.442800,3.126700,
"SPHINCS+-SHA256-256s-simple",0.005400,45.222400,587.927600,1.142900,0.004600,45.163200,587.571900,1.142100,0.004400,45.154400,587.652200,1.122500,0.004200,45.152300,587.686400,1.127200,0.004300,45.182400,587.650500,1.114000,0.004300,45.151900,587.867200,1.133400,0.004600,45.167000,587.901500,1.201200,0.005100,45.162400,588.922400,1.788600,
"SPHINCS+-SHAKE256-128f-robust",0.005800,3.920800,85.693500,10.954600,0.005800,3.964900,85.338200,11.111000,0.006000,3.989200,84.983000,11.043100,0.006000,3.971900,84.727300,11.058400,0.005900,3.876600,84.495700,11.127400,0.005600,3.824500,84.402800,11.080700,0.005700,3.445000,85.396000,11.909200,0.006300,3.546200,95.616700,16.692000,
"SPHINCS+-SHAKE256-128f-simple",0.005300,2.194800,47.331400,5.752800,0.005400,2.259500,47.233800,5.767000,0.005700,2.165100,47.172100,5.711600,0.005100,2.186600,47.132500,5.771200,0.005100,2.123400,47.088600,5.665900,0.004800,2.098200,47.173700,5.766300,0.004700,1.915300,47.886500,6.290000,0.005300,1.956500,57.601400,10.841200,
"SPHINCS+-SHAKE256-128s-robust",0.006500,206.275200,1561.673100,3.891600,0.007000,206.104400,1561.536000,3.919400,0.006100,206.000600,1560.554100,3.816700,0.005800,206.182300,1560.655200,3.949400,0.006800,205.934200,1561.252100,3.861700,0.030500,205.925300,1560.446300,3.982300,0.024800,205.824300,1560.245200,4.533300,0.047200,205.831600,1567.791300,8.964300,
"SPHINCS+-SHAKE256-128s-simple",0.006600,113.139800,866.694500,1.993100,0.006500,113.219000,866.190400,1.998800,0.006000,113.330000,866.600600,1.993700,0.005500,113.038900,866.840600,1.990500,0.005500,113.138300,866.143300,2.034800,0.014500,112.929800,865.785600,2.110500,0.022600,112.955700,866.076500,2.550900,0.021000,112.606800,872.757400,7.072000,
"SPHINCS+-SHAKE256-192f-robust",0.006700,5.823000,136.841100,16.009200,0.006900,5.921600,136.539300,15.934300,0.006600,5.915100,136.580800,15.921800,0.006500,5.927800,136.043700,16.011700,0.006600,5.816900,136.105900,15.856200,0.007200,5.829000,135.773100,16.114900,0.305200,4.853200,136.754900,17.079400,0.310700,4.887600,145.668700,21.765600,
"SPHINCS+-SHAKE256-192f-simple",0.045300,3.107000,74.116200,8.411600,0.006600,3.112900,74.072400,8.268800,0.006100,3.059600,73.636000,8.313600,0.005800,3.035800,73.443800,8.225400,0.005800,3.004300,73.479900,8.251800,0.006000,2.951400,73.419000,8.163500,0.124700,2.596100,74.292800,8.963800,0.128300,2.658700,84.368300,13.682500,
"SPHINCS+-SHAKE256-192s-robust",0.021300,301.011000,2701.907000,5.507000,0.007100,301.226900,2702.475300,5.589300,0.007100,301.248700,2702.729300,5.560700,0.006400,301.088300,2701.225500,5.605600,0.006200,300.627700,2726.072200,5.577800,0.006800,300.770900,2703.371900,5.636200,0.087800,300.376600,2700.926500,6.210300,0.087300,300.443600,2708.112800,10.766900,
"SPHINCS+-SHAKE256-192s-simple",0.015800,160.022300,1491.878700,2.907600,0.006600,159.596000,1501.721700,2.936500,0.006100,159.629000,1501.779300,2.920700,0.005600,159.706200,1502.379500,2.894200,0.005700,159.587100,1481.577600,2.860500,0.005700,160.668000,1495.285000,2.910300,0.041000,161.877000,1500.511900,3.410000,0.043100,162.733800,1525.375800,8.056000,
"SPHINCS+-SHAKE256-256f-robust",0.007400,13.271300,255.129600,16.238700,0.007200,13.383700,254.758900,16.352300,0.007200,13.356600,254.856100,16.154100,0.006800,13.354600,254.523000,16.287900,0.007000,13.211900,258.405700,16.100400,0.007300,13.339300,256.192400,16.279600,0.325600,12.459200,258.891800,17.498400,0.283300,12.613900,270.698400,22.080700,
"SPHINCS+-SHAKE256-256f-simple",0.053800,7.242300,141.667700,8.541300,0.006200,7.195100,141.107900,8.384700,0.006300,7.148400,140.738700,8.448700,0.006000,7.155100,140.730800,8.517100,0.006200,7.055900,143.653500,8.523200,0.005800,7.062000,141.205900,8.407800,0.128400,6.788500,143.072100,9.256900,0.115100,6.918900,153.761400,13.888100,
"SPHINCS+-SHAKE256-256s-robust",0.023100,198.489100,2304.012300,8.213800,0.006900,198.289200,2321.827300,8.056500,0.006900,197.727100,2320.387200,8.171500,0.006900,198.584800,2306.036200,8.134500,0.006800,198.484800,2321.732600,8.193700,0.006900,198.606100,2305.796900,8.157100,0.125800,197.708200,2306.992500,8.756200,0.126100,198.097800,2313.880200,13.450200,
"SPHINCS+-SHAKE256-256s-simple",0.021400,106.622700,1295.555200,4.188800,0.007000,106.474500,1293.806400,4.137000,0.006600,106.077900,1290.997400,4.117700,0.006400,106.028400,1288.886400,4.187200,0.005700,105.885100,1315.455600,4.176300,0.006100,105.979800,1293.229300,4.175400,0.058400,106.773500,1307.546500,4.785100,0.062500,108.114100,1328.495600,9.366000,
