Name,Allocate L0,Keygen L0,Sign L0,Verify L0,Allocate L1,Keygen L1,Sign L1,Verify L1,Allocate L10,Keygen L10,Sign L10,Verify L10,Allocate L100,Keygen L100,Sign L100,Verify L100,Allocate L1000,Keygen L1000,Sign L1000,Verify L1000,Allocate L10000,Keygen L10000,Sign L10000,Verify L10000,Allocate L100000,Keygen L100000,Sign L100000,Verify L100000,Allocate L1000000,Keygen L1000000,Sign L1000000,Verify L1000000,
"SPHINCS+-Haraka-256s-simple",0.002800,14.499900,202.278900,0.264500,0.003100,14.511100,202.181800,0.265100,0.002600,14.502100,202.176900,0.264000,0.003000,14.510000,202.226200,0.266200,0.002400,14.498500,202.088300,0.264300,0.002500,14.495300,202.091600,0.277100,0.002300,14.502900,202.431800,0.435900,0.002900,14.502900,204.862900,1.656700,
"SPHINCS+-SHA256-128f-robust",0.002300,1.525200,37.090200,2.886700,0.001900,1.524100,37.028000,2.932100,0.002100,1.522700,37.013000,2.908100,0.003200,1.531900,37.052800,2.853200,0.002300,1.523700,37.016600,2.892400,0.001900,1.523300,36.997200,2.894900,0.001900,1.520800,37.145400,2.920700,0.002000,1.522200,38.234400,3.484800,
"SPHINCS+-SHA256-128f-simple",0.002600,0.846000,19.900200,1.511100,0.002100,0.843700,19.897600,1.494500,0.001700,0.842400,19.875100,1.512200,0.001600,0.843000,19.894700,1.500000,0.001800,0.840800,19.884000,1.511500,0.001800,0.842300,19.892200,1.529800,0.001700,0.840600,20.026000,1.567400,0.002000,0.840700,21.089200,2.127400,
"SPHINCS+-SHA256-128s-robust",0.004500,93.010700,707.462400,0.978600,0.004800,93.018400,707.389800,0.979900,0.004800,93.009200,707.522800,0.992700,0.004700,92.996900,707.507700,0.964400,0.004300,92.994600,707.471300,0.963800,0.003900,93.001900,707.442500,0.980200,0.003900,93.017300,707.532700,1.042800,0.004300,93.064200,708.715000,1.628200,
"SPHINCS+-SHA256-128s-simple",0.003400,49.750700,377.651100,0.532000,0.002800,49.738800,377.733600,0.524200,0.003100,49.738800,377.702100,0.525400,0.003000,49.823500,377.690900,0.530500,0.003200,49.779500,377.743200,0.528800,0.003300,49.732400,377.850400,0.539400,0.003600,49.773800,378.008000,0.593600,0.003400,49.754800,379.011300,1.165800,
"SPHINCS+-SHA256-192f-robust",0.002700,2.169200,60.120800,4.383200,0.002000,2.167400,60.131500,4.389200,0.002200,2.168500,60.162700,4.351300,0.002100,2.164900,60.183000,4.383500,0.001800,2.165600,60.151100,4.374500,0.002100,2.166100,60.167100,4.397300,0.002200,2.169400,60.256200,4.488600,0.002400,2.163600,61.360100,5.013300,
"SPHINCS+-SHA256-192f-simple",0.002500,1.170100,32.442600,2.260900,0.002200,1.155900,32.161800,2.224100,0.002100,1.159600,32.118500,2.260000,0.001600,1.161800,32.154700,2.230800,0.001900,1.157600,32.114000,2.253300,0.002500,1.159400,32.155200,2.255900,0.002700,1.166100,32.267200,2.333800,0.002800,1.162000,33.342800,2.849400,
"SPHINCS+-SHA256-192s-robust",0.005100,134.915100,1329.876700,1.508200,0.005300,134.952200,1328.490500,1.507900,0.005100,134.835900,1328.855800,1.509300,0.004700,134.856400,1328.924800,1.527200,0.004700,134.765500,1328.634700,1.510300,0.004100,134.929100,1328.954200,1.533500,0.004000,134.890700,1329.023300,1.591700,0.004600,134.883100,1329.692000,2.185300,
"SPHINCS+-SHA256-192s-simple",0.004800,71.477100,730.063300,0.828500,0.004500,71.098800,726.790100,0.821000,0.004500,70.985400,725.605100,0.816600,0.004600,70.961800,725.452400,0.801300,0.004600,70.955500,725.830600,0.799400,0.004500,70.971700,729.765400,0.815500,0.004000,71.091900,725.767100,0.857000,0.004900,71.003700,727.041800,1.476100,
"SPHINCS+-SHA256-256f-robust",0.003500,11.506700,235.279000,4.789800,0.002900,11.509200,235.231700,4.851000,0.002700,11.506500,235.183000,4.807200,0.003200,11.512900,235.182700,4.832900,0.002800,11.515900,235.252300,4.778100,0.002800,11.506200,235.189400,4.839300,0.003300,11.518400,235.492100,4.848500,0.003800,11.514900,236.340600,5.446400,
