Name,Allocate L0,Keygen L0,Sign L0,Verify L0,Allocate L1,Keygen L1,Sign L1,Verify L1,Allocate L10,Keygen L10,Sign L10,Verify L10,Allocate L100,Keygen L100,Sign L100,Verify L100,Allocate L1000,Keygen L1000,Sign L1000,Verify L1000,Allocate L10000,Keygen L10000,Sign L10000,Verify L10000,Allocate L100000,Keygen L100000,Sign L100000,Verify L100000,Allocate L1000000,Keygen L1000000,Sign L1000000,Verify L1000000,
"SPHINCS+-Haraka-256s-simple",0.004353,14.521789,202.394985,0.266751,0.004266,14.511038,202.247220,0.266645,0.004338,14.527411,202.344216,0.267588,0.003630,14.512659,202.258145,0.267954,0.003653,14.523796,202.282608,0.269004,0.003622,14.514799,202.292279,0.282092,0.003588,14.515118,202.537677,0.407647,0.004040,14.518277,204.993055,1.684164,
"SPHINCS+-SHA256-128f-robust",0.002385,1.521239,36.880053,2.847595,0.002129,1.520668,36.876477,2.846350,0.002105,1.520836,36.872078,2.848796,0.001992,1.520728,36.877858,2.855607,0.001989,1.520826,36.875820,2.856454,0.002135,1.521375,36.900303,2.854187,0.002172,1.522335,36.996637,2.908465,0.002390,1.522604,38.075607,3.470522,
"SPHINCS+-SHA256-128f-simple",0.001924,0.843354,19.876215,1.490195,0.001942,0.843933,19.881606,1.489698,0.001918,0.843459,19.877989,1.494101,0.001782,0.843612,19.881959,1.491936,0.001794,0.843358,19.879146,1.493502,0.001888,0.844031,19.905331,1.498159,0.001908,0.843347,20.000866,1.551808,0.002027,0.843604,21.075813,2.105116,
"SPHINCS+-SHA256-128s-robust",0.005046,93.015854,707.619466,0.968498,0.004962,93.008488,707.617419,0.970071,0.004765,93.013872,707.692683,0.968879,0.004248,93.037840,707.749928,0.971533,0.004282,93.028870,707.714475,0.971112,0.004125,93.010995,707.668517,0.976256,0.004116,93.073789,708.066309,1.039509,0.004169,93.011448,708.844231,1.634118,
"SPHINCS+-SHA256-128s-simple",0.004970,49.769012,378.315435,0.528213,0.004851,49.777922,378.339346,0.528984,0.004717,49.787134,378.398988,0.528304,0.004214,49.796662,378.486525,0.528802,0.004351,49.790021,378.460719,0.530281,0.004043,49.767156,378.340511,0.536877,0.004253,49.800353,378.619185,0.595470,0.004298,49.779565,379.577299,1.191948,
"SPHINCS+-SHA256-192f-robust",0.002773,2.163349,60.092809,4.302092,0.002808,2.163435,60.081784,4.301816,0.002815,2.163908,60.110016,4.306164,0.002648,2.164232,60.139692,4.310225,0.002716,2.164386,60.111625,4.309859,0.002660,2.162546,60.113507,4.317121,0.002679,2.164353,60.241033,4.372592,0.003141,2.165704,61.272437,4.926880,
"SPHINCS+-SHA256-192f-simple",0.002361,1.162115,32.197182,2.236027,0.002320,1.162446,32.201194,2.240528,0.002256,1.161863,32.198085,2.235207,0.002140,1.162367,32.201609,2.238960,0.002102,1.162472,32.186067,2.228308,0.002168,1.161921,32.209403,2.244250,0.002259,1.163403,32.379258,2.307055,0.002577,1.164547,33.394917,2.853033,
"SPHINCS+-SHA256-192s-robust",0.005702,134.960456,1329.629470,1.504219,0.005568,134.931452,1329.365573,1.506069,0.005281,134.911502,1328.899989,1.504757,0.004646,134.899598,1329.236768,1.505091,0.004647,135.004899,1329.872948,1.506683,0.004537,134.958722,1329.567412,1.518039,0.004518,134.972472,1330.234313,1.574194,0.004870,134.977711,1331.273999,2.178381,
"SPHINCS+-SHA256-192s-simple",0.005368,70.064225,714.298333,0.770053,0.005361,70.077846,714.369305,0.771901,0.004948,70.073499,714.319215,0.770018,0.004417,70.059424,714.237476,0.772886,0.004504,70.071648,714.323347,0.771582,0.004422,70.072877,714.434988,0.778502,0.004412,70.067455,714.452243,0.837556,0.004616,70.072782,715.541208,1.437644,
"SPHINCS+-SHA256-256f-robust",0.004796,11.511054,235.197562,4.852654,0.005086,11.514083,235.181812,4.857214,0.004717,11.509676,235.202410,4.854890,0.004366,11.509573,235.195193,4.865677,0.004518,11.519008,235.289145,4.852150,0.004198,11.505516,235.207008,4.877226,0.004358,11.507344,235.311134,4.921672,0.004518,11.510755,236.391791,5.514972,
"SPHINCS+-SHA256-256f-simple",0.003223,2.893426,62.146530,2.283767,0.003101,2.892675,62.142497,2.282301,0.003113,2.893860,62.150716,2.280422,0.002990,2.893431,62.162606,2.300115,0.003003,2.895266,62.168437,2.276108,0.002888,2.893109,62.158495,2.281408,0.002980,2.894688,62.294462,2.348489,0.003440,2.896180,63.342897,2.911845,
"SPHINCS+-SHA256-256s-robust",0.005826,183.021412,2168.026417,2.429661,0.005839,183.000103,2167.919935,2.433134,0.005498,183.028859,2167.932816,2.428834,0.005077,183.025126,2167.982294,2.435029,0.005067,183.019506,2167.988161,2.430453,0.004931,182.989666,2168.068274,2.439410,0.005003,183.008485,2168.232592,2.499574,0.005215,183.015255,2169.550876,3.104326,
"SPHINCS+-SHA256-256s-simple",0.005628,45.169381,587.867872,1.161236,0.005560,45.161018,587.714935,1.161683,0.005519,45.174146,587.902211,1.162553,0.004884,45.151041,587.658931,1.168240,0.004934,45.154974,587.738466,1.162019,0.004852,45.160812,587.808742,1.169445,0.004837,45.167265,587.980070,1.231093,0.004980,45.164654,588.993531,1.831458,
"SPHINCS+-SHAKE256-128f-robust",0.004394,3.239045,83.020787,10.145083,0.005845,3.314021,83.192932,10.438024,0.006215,3.284385,83.511696,11.034042,0.006322,3.821663,83.672030,11.041356,0.006486,3.899260,83.810797,11.129663,0.006483,3.944772,83.747450,11.191325,0.006803,3.497643,84.503714,11.975156,0.007024,3.568684,93.983689,16.599274,
"SPHINCS+-SHAKE256-128f-simple",0.005664,2.103919,45.659127,5.543305,0.005435,2.085958,45.455655,5.536278,0.005401,2.085355,45.456441,5.534730,0.005103,2.090031,45.458753,5.550735,0.005203,2.092508,45.468781,5.568599,0.005047,2.099997,45.684583,5.594634,0.005297,1.918418,46.775451,6.233689,0.006067,1.951755,56.134150,10.843290,
"SPHINCS+-SHAKE256-128s-robust",0.006615,202.288213,1531.950641,3.722114,0.006581,200.733378,1520.170160,3.744931,0.005920,200.732422,1520.143295,3.735609,0.005751,200.781080,1520.524015,3.747536,0.005628,200.762596,1520.307314,3.752438,0.028318,201.097898,1521.339641,3.845376,0.061699,203.818468,1536.398653,4.411991,0.067372,204.908450,1555.474087,8.986785,
