Name,Allocate L0,Keygen L0,Sign L0,Verify L0,Allocate L1,Keygen L1,Sign L1,Verify L1,Allocate L10,Keygen L10,Sign L10,Verify L10,Allocate L100,Keygen L100,Sign L100,Verify L100,Allocate L1000,Keygen L1000,Sign L1000,Verify L1000,Allocate L10000,Keygen L10000,Sign L10000,Verify L10000,Allocate L100000,Keygen L100000,Sign L100000,Verify L100000,Allocate L1000000,Keygen L1000000,Sign L1000000,Verify L1000000,
"SPHINCS+-Haraka-256s-simple",0.003200,14.525700,202.434300,0.264300,0.003400,14.543200,202.447300,0.267400,0.003000,14.509200,202.355600,0.266300,0.002900,14.485200,202.210200,0.267100,0.003400,14.516000,202.491500,0.270500,0.003000,14.538200,202.573300,0.278800,0.003100,14.535000,202.685100,0.404300,0.003800,14.524000,205.098800,1.676700,
"SPHINCS+-SHA256-128f-robust",0.002600,1.525400,36.974900,2.871200,0.001900,1.519600,36.983300,2.835700,0.002200,1.521900,36.995100,2.843900,0.001400,1.521500,36.972400,2.836300,0.002100,1.520100,36.992300,2.833500,0.001900,1.522100,36.916100,2.881500,0.001700,1.522800,37.040600,2.912200,0.002800,1.531200,38.261000,3.483900,
"SPHINCS+-SHA256-128f-simple",0.002700,0.845100,19.885400,1.480800,0.001900,0.844100,19.889400,1.463400,0.002000,0.844600,19.880000,1.488700,0.001800,0.843200,19.887000,1.473200,0.001900,0.841800,19.882600,1.482700,0.001600,0.841700,19.893000,1.493900,0.001700,0.843600,19.998300,1.551500,0.002100,0.845200,21.113900,2.074400,
"SPHINCS+-SHA256-128s-robust",0.005400,93.208200,708.496700,0.991700,0.005300,93.196500,708.636400,0.983200,0.005300,93.114100,708.239500,0.970700,0.004400,93.101900,708.147600,0.983100,0.004500,93.109000,708.318500,0.982100,0.004000,93.069100,707.923500,0.979000,0.004200,93.080900,708.155100,1.041500,0.004200,93.070200,709.429700,1.632800,
"SPHINCS+-SHA256-128s-simple",0.004700,49.948000,378.873100,0.522300,0.004400,49.818900,378.130300,0.528000,0.004200,49.790700,377.897100,0.525300,0.004200,49.793200,377.827200,0.530000,0.004100,49.837400,378.117600,0.537400,0.003600,49.838800,378.103000,0.534100,0.003600,49.768300,378.011500,0.600300,0.004000,49.795500,379.163600,1.169300,
"SPHINCS+-SHA256-192f-robust",0.002500,2.170600,60.094700,4.340700,0.002300,2.167000,60.156200,4.350100,0.002300,2.163400,60.176200,4.356500,0.002000,2.165300,60.111700,4.383400,0.002200,2.162600,60.100700,4.322500,0.002200,2.171200,60.103900,4.375400,0.002000,2.167900,60.270400,4.396900,0.003000,2.196700,61.373000,4.977700,
"SPHINCS+-SHA256-192f-simple",0.002400,1.168200,32.347300,2.228500,0.002100,1.165100,32.307700,2.219100,0.002200,1.161800,32.196900,2.228900,0.001900,1.155800,32.155500,2.217000,0.001900,1.158100,32.172300,2.220000,0.002200,1.160200,32.151200,2.244100,0.002000,1.160600,32.236000,2.280300,0.002200,1.160700,33.305800,2.843500,
"SPHINCS+-SHA256-192s-robust",0.005600,135.065800,1329.817600,1.501600,0.005500,134.773100,1329.404800,1.514100,0.005500,134.731600,1329.668100,1.492200,0.005000,134.856500,1329.103500,1.497000,0.004900,134.693700,1328.897800,1.502500,0.004500,134.724800,1329.937200,1.528500,0.004100,134.666600,1330.273300,1.581800,0.004800,134.872700,1330.838000,2.168400,
"SPHINCS+-SHA256-192s-simple",0.006100,71.206400,726.557800,0.818200,0.005800,70.993200,726.413800,0.822000,0.005200,71.027100,726.259300,0.829600,0.004400,71.044100,726.421000,0.804800,0.004600,71.077200,726.385100,0.810200,0.004300,71.032300,726.152800,0.816200,0.004500,71.106300,726.473300,0.877900,0.004700,71.060200,727.502100,1.470800,
"SPHINCS+-SHA256-256f-robust",0.004400,11.531900,235.450900,4.794400,0.005800,11.515300,235.311700,4.794500,0.004400,11.512400,235.289200,4.772700,0.003800,11.516200,235.365300,4.792300,0.003900,11.510400,235.327100,4.735700,0.003300,11.517900,235.309800,4.807100,0.004200,11.531100,235.545400,4.866900,0.004500,11.520700,236.579300,5.461100,
"SPHINCS+-SHA256-256f-simple",0.002700,2.904900,62.238900,2.296800,0.002800,2.891300,62.252800,2.294700,0.002900,2.894600,62.247800,2.311400,0.002400,2.894300,62.219200,2.295500,0.003100,2.894400,62.330100,2.286800,0.002100,2.892800,62.315300,2.297400,0.002300,2.893800,62.384600,2.360200,0.004300,2.907600,63.649200,2.900100,
"SPHINCS+-SHA256-256s-robust",0.006200,182.938500,2167.130600,2.437300,0.006600,182.981800,2166.848800,2.386300,0.007500,182.995100,2166.806300,2.431700,0.005800,182.987600,2167.029000,2.451300,0.005700,183.028800,2167.783400,2.382800,0.005300,182.742100,2167.072400,2.401600,0.004800,182.783200,2165.865800,2.478000,0.005300,182.848200,2167.093000,3.095100,
"SPHINCS+-SHA256-256s-simple",0.005800,45.193500,587.948500,1.118800,0.005600,45.184700,587.857100,1.118800,0.005000,45.180300,587.821100,1.136100,0.005300,45.160300,588.046600,1.139200,0.004400,45.163600,587.892500,1.136400,0.004700,45.184200,588.088800,1.117400,0.004700,45.209100,587.993600,1.198400,0.005200,45.192000,589.102500,1.796100,
