Name,Allocate L0,Keygen L0,Sign L0,Verify L0,Allocate L1,Keygen L1,Sign L1,Verify L1,Allocate L10,Keygen L10,Sign L10,Verify L10,Allocate L100,Keygen L100,Sign L100,Verify L100,Allocate L1000,Keygen L1000,Sign L1000,Verify L1000,Allocate L10000,Keygen L10000,Sign L10000,Verify L10000,Allocate L100000,Keygen L100000,Sign L100000,Verify L100000,Allocate L1000000,Keygen L1000000,Sign L1000000,Verify L1000000,
"SPHINCS+-Haraka-256s-simple",0.003600,14.502100,202.329000,0.263500,0.004200,14.500200,202.295200,0.261700,0.003300,14.493000,202.232500,0.263200,0.003000,14.506400,202.225600,0.266800,0.002900,14.489400,202.195500,0.271100,0.002400,14.495800,202.248000,0.281800,0.003200,14.510800,202.625300,0.404500,0.003300,14.521800,204.971600,1.665600,
"SPHINCS+-SHA256-128f-robust",0.002200,1.525600,37.005200,2.828000,0.002300,1.519400,36.968200,2.859800,0.002000,1.521400,36.979700,2.903500,0.002200,1.519500,36.957600,2.888100,0.001700,1.521500,36.988700,2.849900,0.001900,1.522300,37.003500,2.838700,0.001900,1.524500,37.083800,2.924700,0.002000,1.520500,38.188500,3.474000,
"SPHINCS+-SHA256-128f-simple",0.002300,0.846700,19.888000,1.465500,0.001800,0.843900,19.855500,1.467800,0.001800,0.841800,19.867200,1.458300,0.002300,0.849900,19.874900,1.486200,0.002300,0.845400,19.860900,1.470700,0.001800,0.845100,19.893000,1.476100,0.001800,0.843500,19.989300,1.537900,0.002100,0.840300,21.048600,2.095500,
"SPHINCS+-SHA256-128s-robust",0.005200,93.040000,707.677400,0.965500,0.005300,93.057200,708.088900,0.976600,0.005000,93.011300,707.733800,0.985500,0.004500,93.091000,708.122300,0.964400,0.004400,93.050000,707.978100,0.984900,0.004400,93.016800,707.915700,0.973500,0.004100,93.062300,707.718500,1.045900,0.004500,93.116700,709.004600,1.661100,
"SPHINCS+-SHA256-128s-simple",0.004900,49.854500,378.626900,0.525600,0.004800,49.850700,378.327900,0.515600,0.004300,49.780300,377.879800,0.519600,0.004100,49.724100,377.685800,0.533300,0.004000,49.762800,377.721600,0.526600,0.003900,49.770000,377.921600,0.530600,0.003800,49.778900,377.947800,0.594800,0.004300,49.748000,379.071300,1.193000,
"SPHINCS+-SHA256-192f-robust",0.002800,2.166600,60.118600,4.373900,0.002500,2.164800,60.114100,4.355700,0.002400,2.166000,60.050300,4.355000,0.002200,2.163500,60.127300,4.353800,0.002700,2.166400,60.113000,4.408000,0.002200,2.168500,60.223100,4.347100,0.003000,2.176700,60.451700,4.442600,0.002500,2.172100,61.321600,5.004400,
"SPHINCS+-SHA256-192f-simple",0.004000,1.172900,32.169800,2.234000,0.002300,1.159300,32.129400,2.218000,0.002000,1.158600,32.162800,2.214600,0.001700,1.160200,32.107300,2.225900,0.001900,1.159800,32.101200,2.224200,0.002100,1.158200,32.167300,2.218500,0.002100,1.159900,32.242500,2.289600,0.002000,1.162100,33.333800,2.832800,
"SPHINCS+-SHA256-192s-robust",0.005600,135.136300,1331.992200,1.493300,0.005800,134.723600,1328.694300,1.495400,0.005200,134.589200,1328.171600,1.503900,0.004700,134.553200,1329.040600,1.509700,0.004900,134.743300,1328.405300,1.511800,0.004300,134.714100,1329.042800,1.517500,0.004700,134.763200,1329.003900,1.582900,0.005100,134.832800,1330.552400,2.185400,
"SPHINCS+-SHA256-192s-simple",0.005100,71.150300,726.306900,0.815700,0.005400,71.049200,726.404400,0.807700,0.005100,70.991200,725.856900,0.803100,0.004500,71.071100,725.846200,0.817400,0.004600,70.984600,725.922600,0.819700,0.004300,71.003100,725.990200,0.824500,0.004300,70.992300,726.212300,0.868700,0.004800,71.424100,727.851700,1.493100,
"SPHINCS+-SHA256-256f-robust",0.004200,11.518200,235.312800,4.795600,0.003700,11.514800,235.220100,4.766400,0.003200,11.509900,235.258300,4.770300,0.003300,11.506100,235.302200,4.745800,0.003600,11.514100,235.318000,4.784900,0.003600,11.505900,235.195200,4.789900,0.003500,11.514800,235.640100,4.911400,0.003700,11.517100,236.461400,5.408600,
