Name,Allocate L0,Keygen L0,Sign L0,Verify L0,Allocate L1,Keygen L1,Sign L1,Verify L1,Allocate L10,Keygen L10,Sign L10,Verify L10,Allocate L100,Keygen L100,Sign L100,Verify L100,Allocate L1000,Keygen L1000,Sign L1000,Verify L1000,Allocate L10000,Keygen L10000,Sign L10000,Verify L10000,Allocate L100000,Keygen L100000,Sign L100000,Verify L100000,Allocate L1000000,Keygen L1000000,Sign L1000000,Verify L1000000,
"SPHINCS+-Haraka-256s-simple",0.004000,14.495300,202.062000,0.267600,0.003000,14.483800,202.083200,0.268200,0.003900,14.497400,202.117900,0.268400,0.002900,14.489600,202.161700,0.268600,0.002900,14.488200,202.083000,0.265800,0.002300,14.498800,202.094600,0.280000,0.005100,14.691500,205.044700,0.438000,0.004800,14.533100,205.202100,1.712100,
"SPHINCS+-SHA256-128f-robust",0.002500,1.526600,37.062500,2.861100,0.002200,1.530800,37.019100,2.891300,0.001900,1.524100,37.018600,2.867200,0.001900,1.518300,36.993400,2.870400,0.002000,1.524800,36.963400,2.876000,0.002100,1.521700,37.022500,2.844700,0.001900,1.523500,37.073600,2.934500,0.002300,1.530200,38.186200,3.474300,
"SPHINCS+-SHA256-128f-simple",0.002600,0.845300,19.901000,1.493100,0.001900,0.843900,19.883000,1.500100,0.001800,0.842900,19.866400,1.516700,0.001800,0.843100,19.902600,1.506400,0.001600,0.842800,19.860500,1.513300,0.001600,0.844500,19.881100,1.511300,0.001900,0.842400,19.994800,1.564700,0.002600,0.845500,21.121500,2.142300,
"SPHINCS+-SHA256-128s-robust",0.006000,93.061700,707.698500,0.981900,0.005100,93.042100,707.419400,0.976200,0.004900,93.002400,707.425100,0.973400,0.004400,92.971100,707.476400,0.969300,0.003800,93.003000,707.384400,0.979100,0.004000,92.977400,707.473800,0.978100,0.003800,92.998900,707.708400,1.032200,0.006400,93.051400,709.114900,1.634200,
"SPHINCS+-SHA256-128s-simple",0.003900,49.766500,377.625800,0.526300,0.003700,49.781200,377.744300,0.516000,0.004100,49.798900,377.676100,0.538100,0.003500,49.792400,377.677000,0.520200,0.003400,49.757800,377.667300,0.521100,0.003300,49.716800,377.674300,0.543700,0.003400,49.770300,377.871000,0.597000,0.003900,49.738500,378.854500,1.175500,
"SPHINCS+-SHA256-192f-robust",0.002700,2.169700,60.156100,4.429900,0.002100,2.160800,60.110900,4.401000,0.002000,2.169500,60.111100,4.422300,0.002000,2.169400,60.193800,4.405800,0.002300,2.165200,60.068100,4.389700,0.002300,2.170800,60.169800,4.372800,0.002500,2.173000,60.246700,4.449000,0.002700,2.171400,61.355200,4.967700,
"SPHINCS+-SHA256-192f-simple",0.003200,1.170200,32.207200,2.261300,0.002800,1.165100,32.139400,2.250300,0.002100,1.162500,32.136800,2.256000,0.002200,1.158300,32.132300,2.261200,0.002100,1.158400,32.141500,2.244600,0.002000,1.159100,32.152400,2.256400,0.002100,1.163600,32.281400,2.295000,0.002200,1.158400,33.322200,2.861400,
"SPHINCS+-SHA256-192s-robust",0.005300,135.275800,1332.139400,1.529400,0.005500,134.545000,1327.741100,1.521300,0.005100,134.688000,1327.696100,1.519200,0.004500,134.622200,1327.866200,1.511300,0.004600,134.691200,1327.207100,1.506800,0.004300,134.535400,1328.206900,1.543900,0.004800,136.209800,1328.792500,1.567400,0.004900,134.489200,1330.239800,2.171700,
"SPHINCS+-SHA256-192s-simple",0.005200,71.101800,726.881800,0.815400,0.004900,70.895700,725.622300,0.801100,0.004900,71.016200,725.535300,0.813900,0.003800,70.956700,725.482100,0.814900,0.004100,70.959300,725.374600,0.815800,0.004200,70.968200,725.047400,0.826900,0.004000,71.058300,725.633700,0.879200,0.004400,70.971100,726.627500,1.488200,
"SPHINCS+-SHA256-256f-robust",0.003500,11.519700,235.214700,4.817100,0.004000,11.511400,235.104900,4.839800,0.004200,11.513400,235.231000,4.775700,0.003400,11.516500,235.190500,4.829400,0.003100,11.509600,235.196700,4.785700,0.002800,11.504500,235.067100,4.834700,0.003800,11.515400,235.380500,4.888100,0.003400,11.507900,236.355700,5.386900,
